3_1xjr_A_S000002,-251.3,10.9,8.58
3_1xjr_A_S000003,-243.9,10.5,8.36
3_1xjr_A_S000004,-250.2,11.2,8.44
3_1xjr_A_S000005,-255.9,8.4,8.63
3_1xjr_A_S000006,-251.8,5.6,7.90
3_1xjr_A_S000007,-267.8,9.8,9.13
3_1xjr_A_S000008,-255.1,11.9,9.30
3_1xjr_A_S000009,-253.8,11.3,9.81
3_1xjr_A_S000010,-251.9,10.5,9.37
3_1xjr_A_S000011,-267.8,10.6,10.01
3_1xjr_A_S000012,-256.4,12.0,9.71
3_1xjr_A_S000013,-256.9,11.4,8.65
3_1xjr_A_S000014,-260.2,11.2,8.94
3_1xjr_A_S000015,-256.1,10.8,8.18
3_1xjr_A_S000016,-231.1,6.7,9.13
3_1xjr_A_S000017,-261.7,9.0,9.93
3_1xjr_A_S000018,-255.0,6.6,10.04
3_1xjr_A_S000019,-251.8,5.5,8.95
3_1xjr_A_S000020,-254.4,7.0,9.41
4_1xjr_A_S000001,-234.3,10.6,9.49
4_1xjr_A_S000002,-240.7,14.1,9.41
4_1xjr_A_S000003,-244.8,13.4,9.21
4_1xjr_A_S000004,-246.8,8.1,8.97
4_1xjr_A_S000005,-258.0,7.3,9.42
4_1xjr_A_S000006,-257.1,9.4,8.43
4_1xjr_A_S000007,-253.9,9.1,8.56
4_1xjr_A_S000008,-247.0,13.4,10.18
4_1xjr_A_S000009,-259.2,4.6,10.41
4_1xjr_A_S000010,-260.3,10.0,9.79
4_1xjr_A_S000011,-260.0,13.3,8.91
4_1xjr_A_S000012,-265.0,9.8,8.33
4_1xjr_A_S000013,-254.4,8.2,10.68
4_1xjr_A_S000014,-257.1,6.7,10.07
4_1xjr_A_S000015,-258.2,9.2,8.08
4_1xjr_A_S000016,-257.4,5.7,8.69
4_1xjr_A_S000017,-233.9,6.4,9.33
4_1xjr_A_S000018,-255.8,9.7,8.87
4_1xjr_A_S000019,-232.8,10.8,8.99
4_1xjr_A_S000020,-244.8,11.6,8.23
5_1xjr_A_S000001,-245.0,11.7,9.23
5_1xjr_A_S000002,-245.3,8.0,9.53
5_1xjr_A_S000003,-249.7,5.1,10.27
5_1xjr_A_S000004,-249.5,9.8,8.43
5_1xjr_A_S000005,-255.1,11.8,8.46
5_1xjr_A_S000006,-256.4,6.9,7.95
5_1xjr_A_S000007,-262.1,10.0,9.39
5_1xjr_A_S000008,-253.9,5.7,9.78
5_1xjr_A_S000009,-256.1,13.5,8.90
5_1xjr_A_S000010,-254.8,9.4,9.92
5_1xjr_A_S000011,-253.1,12.8,10.47
5_1xjr_A_S000012,-258.8,8.1,9.07
5_1xjr_A_S000013,-255.7,10.4,8.35
5_1xjr_A_S000014,-255.8,10.7,9.40
5_1xjr_A_S000015,-257.3,7.5,9.66
5_1xjr_A_S000016,-254.1,13.1,8.83
5_1xjr_A_S000017,-248.7,7.3,9.07
5_1xjr_A_S000018,-251.4,9.8,9.26
5_1xjr_A_S000019,-256.7,7.9,8.80
5_1xjr_A_S000020,-266.9,7.3,8.97
6_1xjr_A_S000001,-239.2,8.2,8.72
6_1xjr_A_S000002,-253.4,11.2,9.73
6_1xjr_A_S000003,-251.1,6.2,8.90
6_1xjr_A_S000004,-249.1,8.4,9.46
6_1xjr_A_S000005,-254.2,7.9,8.73
6_1xjr_A_S000006,-249.5,11.1,8.80
6_1xjr_A_S000007,-257.5,6.2,10.47
6_1xjr_A_S000008,-255.8,11.4,9.67
6_1xjr_A_S000009,-251.2,15.1,8.76
6_1xjr_A_S000010,-231.3,15.6,9.06
6_1xjr_A_S000011,-263.7,6.8,10.57
6_1xjr_A_S000012,-233.2,8.9,9.13
6_1xjr_A_S000013,-251.6,6.8,8.53
6_1xjr_A_S000014,-251.9,7.3,9.25
6_1xjr_A_S000015,-253.6,9.4,9.11
6_1xjr_A_S000016,-251.3,11.2,9.89
6_1xjr_A_S000017,-253.3,8.2,9.19
6_1xjr_A_S000018,-251.5,8.0,9.74
6_1xjr_A_S000019,-256.3,6.4,9.98
6_1xjr_A_S000020,-251.5,15.0,7.50
7_1xjr_A_S000001,-234.0,13.8,9.49
7_1xjr_A_S000002,-252.1,7.4,9.32
7_1xjr_A_S000003,-242.9,7.9,7.93
7_1xjr_A_S000004,-251.1,4.6,9.82
7_1xjr_A_S000005,-253.2,5.7,9.03
7_1xjr_A_S000006,-251.2,4.7,8.35
7_1xjr_A_S000007,-257.7,10.0,10.06
7_1xjr_A_S000008,-258.3,7.8,8.92
7_1xjr_A_S000009,-257.3,10.5,8.21
7_1xjr_A_S000010,-234.4,8.1,9.29
7_1xjr_A_S000011,-251.1,10.0,8.86
7_1xjr_A_S000012,-249.2,16.6,13.98
7_1xjr_A_S000013,-261.1,10.3,8.77
7_1xjr_A_S000014,-251.6,10.4,8.54
7_1xjr_A_S000015,-250.1,8.2,9.65
7_1xjr_A_S000016,-264.9,8.3,9.86
7_1xjr_A_S000017,-257.8,8.1,8.57
7_1xjr_A_S000018,-253.1,8.3,9.71
7_1xjr_A_S000019,-262.8,11.9,9.70
7_1xjr_A_S000020,-251.2,9.7,9.40
8_1xjr_A_S000001,-249.3,7.0,9.63
8_1xjr_A_S000002,-245.5,6.9,8.81
8_1xjr_A_S000003,-265.1,9.1,9.54
8_1xjr_A_S000004,-267.1,6.4,8.70
8_1xjr_A_S000005,-253.1,6.3,8.37
8_1xjr_A_S000006,-254.8,10.2,9.45
8_1xjr_A_S000007,-251.4,13.2,8.85
8_1xjr_A_S000008,-260.7,14.3,10.25
8_1xjr_A_S000009,-257.2,9.0,9.41
8_1xjr_A_S000010,-248.9,7.5,8.65
8_1xjr_A_S000011,-257.1,8.8,9.31
8_1xjr_A_S000012,-255.7,4.4,8.89
8_1xjr_A_S000013,-263.2,7.7,9.71
8_1xjr_A_S000014,-253.3,6.6,8.95
8_1xjr_A_S000015,-249.9,6.9,8.84
8_1xjr_A_S000016,-267.4,11.5,8.85
8_1xjr_A_S000017,-256.3,7.9,9.46
8_1xjr_A_S000018,-259.8,7.9,8.88
8_1xjr_A_S000019,-254.4,10.6,8.44
8_1xjr_A_S000020,-258.2,10.2,9.20
9_1xjr_A_S000001,-243.1,10.8,9.22
9_1xjr_A_S000002,-245.7,12.2,9.94
9_1xjr_A_S000003,-249.9,12.9,8.43
9_1xjr_A_S000004,-246.5,15.9,8.71
9_1xjr_A_S000005,-256.2,16.4,10.01
9_1xjr_A_S000006,-252.2,11.3,8.76
9_1xjr_A_S000007,-250.6,7.5,9.43
9_1xjr_A_S000008,-257.9,9.6,8.55
9_1xjr_A_S000009,-225.6,10.5,9.67
9_1xjr_A_S000010,-263.6,6.2,8.78
9_1xjr_A_S000011,-252.9,11.3,9.43
9_1xjr_A_S000012,-250.8,14.8,10.30
9_1xjr_A_S000013,-251.5,12.5,10.21
9_1xjr_A_S000014,-251.7,6.6,9.58
9_1xjr_A_S000015,-259.3,7.9,9.32
9_1xjr_A_S000016,-253.4,11.2,9.81
9_1xjr_A_S000017,-248.9,7.3,8.72
9_1xjr_A_S000018,-251.9,8.4,9.01
9_1xjr_A_S000019,-251.7,15.2,9.29
9_1xjr_A_S000020,-252.3,9.6,9.81
