3_4oog_D_S000005,-33.6,0.0,2.91
3_4oog_D_S000006,-28.8,0.0,2.78
3_4oog_D_S000007,-29.7,0.0,3.33
3_4oog_D_S000008,-25.4,0.0,3.10
3_4oog_D_S000009,-35.4,0.0,2.72
3_4oog_D_S000010,-30.6,0.0,2.76
3_4oog_D_S000011,-36.7,0.0,2.98
3_4oog_D_S000012,-29.9,0.0,2.83
3_4oog_D_S000013,-32.6,0.0,3.27
3_4oog_D_S000014,-35.1,0.0,2.81
3_4oog_D_S000015,-30.5,0.0,2.90
3_4oog_D_S000016,-27.7,0.0,2.67
3_4oog_D_S000017,-27.3,0.0,3.27
3_4oog_D_S000018,-33.4,0.0,2.82
3_4oog_D_S000019,-38.0,0.0,2.77
3_4oog_D_S000020,-27.4,0.0,2.98
4_4oog_D_S000001,-8.2,0.0,2.38
4_4oog_D_S000002,-26.6,0.0,2.51
4_4oog_D_S000003,-39.7,0.0,2.43
4_4oog_D_S000004,-26.2,0.0,3.05
4_4oog_D_S000005,-34.2,0.0,2.72
4_4oog_D_S000006,-35.8,0.0,3.21
4_4oog_D_S000007,-29.2,0.0,3.13
4_4oog_D_S000008,-25.6,0.0,2.26
4_4oog_D_S000009,-35.5,0.0,2.68
4_4oog_D_S000010,-33.3,0.0,3.57
4_4oog_D_S000011,-33.8,0.0,3.10
4_4oog_D_S000012,-26.2,0.0,2.81
4_4oog_D_S000013,-34.1,0.0,2.85
4_4oog_D_S000014,-31.6,0.0,2.82
4_4oog_D_S000015,-19.8,0.0,2.82
4_4oog_D_S000016,-30.9,0.0,2.68
4_4oog_D_S000017,-32.9,0.0,3.16
4_4oog_D_S000018,-24.6,0.0,2.97
4_4oog_D_S000019,-32.6,0.0,2.78
4_4oog_D_S000020,-25.3,0.0,3.23
5_4oog_D_S000001,-36.1,0.0,2.75
5_4oog_D_S000002,-28.0,0.0,2.99
5_4oog_D_S000003,7.2,0.0,2.89
5_4oog_D_S000004,-35.5,0.0,2.38
5_4oog_D_S000005,-42.0,0.0,3.07
5_4oog_D_S000006,-25.6,0.0,2.48
5_4oog_D_S000007,-22.7,0.0,2.77
5_4oog_D_S000008,-29.9,0.0,3.39
5_4oog_D_S000009,-36.8,0.0,2.45
5_4oog_D_S000010,-29.6,0.0,2.82
5_4oog_D_S000011,-29.3,0.0,2.79
5_4oog_D_S000012,-27.9,0.0,3.22
5_4oog_D_S000013,-39.3,0.0,2.74
5_4oog_D_S000014,-28.5,0.0,2.91
5_4oog_D_S000015,-33.3,0.0,3.17
5_4oog_D_S000016,-39.3,0.0,2.74
5_4oog_D_S000017,-30.1,0.0,2.44
5_4oog_D_S000018,-34.4,0.0,2.94
5_4oog_D_S000019,-31.2,0.0,2.54
5_4oog_D_S000020,-29.9,0.0,3.26
6_4oog_D_S000001,-35.5,0.0,3.26
6_4oog_D_S000002,-42.6,0.0,3.07
6_4oog_D_S000003,-29.2,0.0,3.23
6_4oog_D_S000004,-32.5,0.0,3.29
6_4oog_D_S000005,-24.6,0.0,2.77
6_4oog_D_S000006,-28.3,0.0,2.84
6_4oog_D_S000007,-32.4,0.0,2.70
6_4oog_D_S000008,-36.5,0.0,2.64
6_4oog_D_S000009,-35.0,0.0,2.73
6_4oog_D_S000010,-24.2,0.0,3.01
6_4oog_D_S000011,-33.6,0.0,3.02
6_4oog_D_S000012,-31.9,0.0,3.08
6_4oog_D_S000013,-29.0,0.0,2.63
6_4oog_D_S000014,-29.2,0.0,3.49
6_4oog_D_S000015,-38.6,0.0,3.20
6_4oog_D_S000016,-38.5,0.0,3.05
6_4oog_D_S000017,-33.9,0.0,2.72
6_4oog_D_S000018,-33.6,0.0,2.69
6_4oog_D_S000019,-33.8,0.0,2.84
6_4oog_D_S000020,8.0,0.0,2.91
7_4oog_D_S000001,-1.5,0.0,3.62
7_4oog_D_S000002,-29.5,0.0,2.87
7_4oog_D_S000003,-28.4,0.0,2.50
7_4oog_D_S000004,-5.0,0.0,2.74
7_4oog_D_S000005,-31.7,0.0,3.04
7_4oog_D_S000006,-33.9,0.0,2.94
7_4oog_D_S000007,-18.2,0.0,2.93
7_4oog_D_S000008,-33.7,0.0,3.22
7_4oog_D_S000009,-39.5,0.0,2.72
7_4oog_D_S000010,-27.6,0.0,3.48
7_4oog_D_S000011,-33.7,0.0,3.12
7_4oog_D_S000012,-29.6,0.0,2.99
7_4oog_D_S000013,-37.7,0.0,3.25
7_4oog_D_S000014,-37.9,0.0,2.79
7_4oog_D_S000015,-28.4,0.0,2.80
7_4oog_D_S000016,-0.8,0.0,2.87
7_4oog_D_S000017,-23.7,0.0,3.27
7_4oog_D_S000018,-28.4,0.0,2.70
7_4oog_D_S000019,2.0,0.0,2.74
7_4oog_D_S000020,-30.7,0.0,2.75
8_4oog_D_S000001,-14.3,0.0,3.94
8_4oog_D_S000002,-32.5,0.0,3.25
8_4oog_D_S000003,-39.5,0.0,3.08
8_4oog_D_S000004,-29.9,0.0,2.79
8_4oog_D_S000005,-31.4,0.0,2.72
8_4oog_D_S000006,-34.9,0.0,2.93
8_4oog_D_S000007,-26.9,0.0,3.36
8_4oog_D_S000008,-35.8,0.0,3.35
8_4oog_D_S000009,-32.5,0.0,2.65
8_4oog_D_S000010,-25.5,0.0,2.81
8_4oog_D_S000011,-36.6,0.0,2.64
8_4oog_D_S000012,-17.7,0.0,3.02
8_4oog_D_S000013,-29.1,0.0,2.72
8_4oog_D_S000014,-20.6,0.0,2.92
8_4oog_D_S000015,-37.7,0.0,3.31
8_4oog_D_S000016,-38.0,0.0,3.36
8_4oog_D_S000017,-31.1,0.0,2.41
8_4oog_D_S000018,-37.0,0.0,3.04
8_4oog_D_S000019,-24.1,0.0,2.96
8_4oog_D_S000020,-33.9,0.0,2.86
9_4oog_D_S000001,-34.8,0.0,3.20
9_4oog_D_S000002,-37.8,0.0,3.15
9_4oog_D_S000003,-38.7,0.0,2.79
9_4oog_D_S000004,-43.0,0.0,2.90
9_4oog_D_S000005,-36.5,0.0,3.10
9_4oog_D_S000006,-9.8,0.0,3.04
9_4oog_D_S000007,10.9,0.0,2.86
9_4oog_D_S000008,-14.7,0.0,3.24
9_4oog_D_S000009,-33.7,0.0,3.19
9_4oog_D_S000010,-28.2,0.0,2.86
9_4oog_D_S000011,-35.8,0.0,3.33
9_4oog_D_S000012,-38.9,0.0,3.23
9_4oog_D_S000013,-30.7,0.0,2.48
9_4oog_D_S000014,-30.2,0.0,3.27
9_4oog_D_S000015,-30.8,0.0,2.82
9_4oog_D_S000016,-34.2,0.0,3.10
9_4oog_D_S000017,-36.8,0.0,2.97
9_4oog_D_S000018,-31.9,0.0,2.95
9_4oog_D_S000019,-14.7,0.0,3.34
9_4oog_D_S000020,-31.8,0.0,3.31
